,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
442,wilms tumor,10,cyCD3+CD19:N,1,9,541.39,541.39,541.39,0.0
443,wilms tumor,10,cyCD79a:N,0,10,,,0.0,0.0
444,wilms tumor,10,EPCAM:N,4,6,320.37,501.61,398.3425,5687.99329167
445,wilms tumor,10,Epcam+CD4:N,1,9,319.77,319.77,319.77,0.0
446,wilms tumor,10,FSC-A:N,7,3,110113.64,145762.89,125168.067143,175127443.746
447,wilms tumor,10,FSC-H:N,6,4,82033.0,109981.0,94324.4166667,147574011.242
448,wilms tumor,10,GD2:N,5,5,82.67,1384.09,528.67,250882.85415
449,wilms tumor,10,HLADR:N,2,8,384.81,887.93,636.37,126564.8672
450,wilms tumor,10,MPO:N,0,10,,,0.0,0.0
451,wilms tumor,10,nuMIOGENIN:N,3,7,249.91,292.25,272.553333333,454.681033333
452,wilms tumor,10,nuMYOD:N,2,8,231.97,490.4,361.185,33393.03245
453,wilms tumor,10,OCT3/4:N,0,10,,,0.0,0.0
454,wilms tumor,10,SSC-A:N,7,3,62190.0,126590.8,95661.6685714,457641672.293
455,wilms tumor,10,SSC-H:N,2,8,54643.0,59138.0,56890.5,10102512.5
456,wilms tumor,10,BV421:NK,1,9,196.33,196.33,196.33,0.0
457,wilms tumor,10,CD10:NK,2,8,55.55,63.47,59.51,31.3632
458,wilms tumor,10,CD105:NK,0,10,,,0.0,0.0
459,wilms tumor,10,CD117:NK,2,8,65.51,76.55,71.03,60.9408
460,wilms tumor,10,CD123:NK,0,10,,,0.0,0.0
461,wilms tumor,10,CD14:NK,0,10,,,0.0,0.0
462,wilms tumor,10,CD15:NK,0,10,,,0.0,0.0
463,wilms tumor,10,CD16:NK,0,10,,,0.0,0.0
464,wilms tumor,10,CD19:NK,0,10,,,0.0,0.0
465,wilms tumor,10,CD19_CD4:NK,2,8,89.47,208.62,149.045,7098.36125
466,wilms tumor,10,CD19+TCRGD:NK,0,10,,,0.0,0.0
467,wilms tumor,10,CD1a:NK,0,10,,,0.0,0.0
468,wilms tumor,10,CD2:NK,0,10,,,0.0,0.0
469,wilms tumor,10,CD20:NK,0,10,,,0.0,0.0
470,wilms tumor,10,CD20+CD4:NK,0,10,,,0.0,0.0
471,wilms tumor,10,CD21:NK,0,10,,,0.0,0.0
472,wilms tumor,10,CD22:NK,0,10,,,0.0,0.0
473,wilms tumor,10,CD24:NK,0,10,,,0.0,0.0
474,wilms tumor,10,CD271:NK,3,7,-26.11,105.38,50.2,4657.2627
475,wilms tumor,10,CD28:NK,0,10,,,0.0,0.0
