,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
136,thyroid-like follicular carcinoma of kidney,1,CD309:END,0,1,,,0.0,0
137,thyroid-like follicular carcinoma of kidney,1,CD34:END,0,1,,,0.0,0
138,thyroid-like follicular carcinoma of kidney,1,CD38:END,0,1,,,0.0,0
139,thyroid-like follicular carcinoma of kidney,1,CD4:END,0,1,,,0.0,0
140,thyroid-like follicular carcinoma of kidney,1,CD44:END,0,1,,,0.0,0
141,thyroid-like follicular carcinoma of kidney,1,CD45:END,0,1,,,0.0,0
142,thyroid-like follicular carcinoma of kidney,1,CD5:END,0,1,,,0.0,0
143,thyroid-like follicular carcinoma of kidney,1,CD56:END,0,1,,,0.0,0
144,thyroid-like follicular carcinoma of kidney,1,CD56+IgK:END,0,1,,,0.0,0
145,thyroid-like follicular carcinoma of kidney,1,CD57:END,0,1,,,0.0,0
146,thyroid-like follicular carcinoma of kidney,1,CD58:END,0,1,,,0.0,0
147,thyroid-like follicular carcinoma of kidney,1,CD7:END,0,1,,,0.0,0
148,thyroid-like follicular carcinoma of kidney,1,CD71:END,0,1,,,0.0,0
149,thyroid-like follicular carcinoma of kidney,1,CD8:END,0,1,,,0.0,0
150,thyroid-like follicular carcinoma of kidney,1,CD8+IgL:END,0,1,,,0.0,0
151,thyroid-like follicular carcinoma of kidney,1,CD81:END,0,1,,,0.0,0
152,thyroid-like follicular carcinoma of kidney,1,CD8-CD99:END,0,1,,,0.0,0
153,thyroid-like follicular carcinoma of kidney,1,CD9:END,0,1,,,0.0,0
154,thyroid-like follicular carcinoma of kidney,1,CD90:END,0,1,,,0.0,0
155,thyroid-like follicular carcinoma of kidney,1,CD99:END,0,1,,,0.0,0
156,thyroid-like follicular carcinoma of kidney,1,cyCD3:END,0,1,,,0.0,0
157,thyroid-like follicular carcinoma of kidney,1,cyCD3+CD19:END,0,1,,,0.0,0
158,thyroid-like follicular carcinoma of kidney,1,cyCD79a:END,0,1,,,0.0,0
159,thyroid-like follicular carcinoma of kidney,1,EPCAM:END,0,1,,,0.0,0
160,thyroid-like follicular carcinoma of kidney,1,Epcam+CD4:END,0,1,,,0.0,0
161,thyroid-like follicular carcinoma of kidney,1,FSC-A:END,0,1,,,0.0,0
162,thyroid-like follicular carcinoma of kidney,1,FSC-H:ENDE,0,1,,,0.0,0
