,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
572,vascular tumor,2,CD105:T,0,2,,,0.0,0.0
573,vascular tumor,2,CD117:T,0,2,,,0.0,0.0
574,vascular tumor,2,CD123:T,0,2,,,0.0,0.0
575,vascular tumor,2,CD14:T,0,2,,,0.0,0.0
576,vascular tumor,2,CD15:T,0,2,,,0.0,0.0
577,vascular tumor,2,CD16:T,0,2,,,0.0,0.0
578,vascular tumor,2,CD19:T,0,2,,,0.0,0.0
579,vascular tumor,2,CD19_CD4:T,1,1,342.65,342.65,342.65,0.0
580,vascular tumor,2,CD19+TCRGD:T,0,2,,,0.0,0.0
581,vascular tumor,2,CD1a:T,0,2,,,0.0,0.0
582,vascular tumor,2,CD2:T,0,2,,,0.0,0.0
583,vascular tumor,2,CD20:T,0,2,,,0.0,0.0
584,vascular tumor,2,CD20+CD4:T,0,2,,,0.0,0.0
585,vascular tumor,2,CD21:T,0,2,,,0.0,0.0
586,vascular tumor,2,CD22:T,0,2,,,0.0,0.0
587,vascular tumor,2,CD24:T,0,2,,,0.0,0.0
588,vascular tumor,2,CD271:T,0,2,,,0.0,0.0
589,vascular tumor,2,CD28:T,0,2,,,0.0,0.0
590,vascular tumor,2,CD3:T,2,0,1342.6,29260.19,15301.395,389695915.704
591,vascular tumor,2,CD30:T,0,2,,,0.0,0.0
592,vascular tumor,2,CD309:T,0,2,,,0.0,0.0
593,vascular tumor,2,CD34:T,0,2,,,0.0,0.0
594,vascular tumor,2,CD38:T,0,2,,,0.0,0.0
595,vascular tumor,2,CD4:T,1,1,1195.32,1195.32,1195.32,0.0
596,vascular tumor,2,CD44:T,0,2,,,0.0,0.0
597,vascular tumor,2,CD45:T,1,1,5374.24,5374.24,5374.24,0.0
598,vascular tumor,2,CD5:T,0,2,,,0.0,0.0
599,vascular tumor,2,CD56:T,2,0,65.34,226.79,146.065,13033.05125
600,vascular tumor,2,CD56+IgK:T,1,1,1223.17,1223.17,1223.17,0.0
601,vascular tumor,2,CD57:T,0,2,,,0.0,0.0
