,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
514,rhabdomyosarcoma,7,CD10:RC,1,6,62.8,62.8,62.8,0.0
515,rhabdomyosarcoma,7,CD105:RC,1,6,55.74,55.74,55.74,0.0
516,rhabdomyosarcoma,7,CD117:RC,0,7,,,0.0,0.0
517,rhabdomyosarcoma,7,CD123:RC,0,7,,,0.0,0.0
518,rhabdomyosarcoma,7,CD14:RC,0,7,,,0.0,0.0
519,rhabdomyosarcoma,7,CD15:RC,0,7,,,0.0,0.0
520,rhabdomyosarcoma,7,CD16:RC,0,7,,,0.0,0.0
521,rhabdomyosarcoma,7,CD19:RC,0,7,,,0.0,0.0
522,rhabdomyosarcoma,7,CD19_CD4:RC,0,7,,,0.0,0.0
523,rhabdomyosarcoma,7,CD19+TCRGD:RC,0,7,,,0.0,0.0
524,rhabdomyosarcoma,7,CD1a:RC,0,7,,,0.0,0.0
525,rhabdomyosarcoma,7,CD2:RC,0,7,,,0.0,0.0
526,rhabdomyosarcoma,7,CD20:RC,0,7,,,0.0,0.0
527,rhabdomyosarcoma,7,CD20+CD4:RC,0,7,,,0.0,0.0
528,rhabdomyosarcoma,7,CD21:RC,0,7,,,0.0,0.0
529,rhabdomyosarcoma,7,CD22:RC,0,7,,,0.0,0.0
530,rhabdomyosarcoma,7,CD24:RC,0,7,,,0.0,0.0
531,rhabdomyosarcoma,7,CD271:RC,0,7,,,0.0,0.0
532,rhabdomyosarcoma,7,CD28:RC,0,7,,,0.0,0.0
533,rhabdomyosarcoma,7,CD3:RC,1,6,690.22,690.22,690.22,0.0
534,rhabdomyosarcoma,7,CD30:RC,0,7,,,0.0,0.0
535,rhabdomyosarcoma,7,CD309:RC,0,7,,,0.0,0.0
536,rhabdomyosarcoma,7,CD34:RC,0,7,,,0.0,0.0
537,rhabdomyosarcoma,7,CD38:RC,1,6,14.97,14.97,14.97,0.0
538,rhabdomyosarcoma,7,CD4:RC,1,6,387.08,387.08,387.08,0.0
539,rhabdomyosarcoma,7,CD44:RC,1,6,143.53,143.53,143.53,0.0
540,rhabdomyosarcoma,7,CD45:RC,2,5,36.8,144.83,90.815,5835.24045
541,rhabdomyosarcoma,7,CD5:RC,0,7,,,0.0,0.0
542,rhabdomyosarcoma,7,CD56:RC,2,5,54.94,97.54,76.24,907.38
543,rhabdomyosarcoma,7,CD56+IgK:RC,0,7,,,0.0,0.0
544,rhabdomyosarcoma,7,CD57:RC,0,7,,,0.0,0.0
545,rhabdomyosarcoma,7,CD58:RC,1,6,444.81,444.81,444.81,0.0
546,rhabdomyosarcoma,7,CD7:RC,0,7,,,0.0,0.0
547,rhabdomyosarcoma,7,CD71:RC,1,6,36861.15,36861.15,36861.15,0.0
548,rhabdomyosarcoma,7,CD8:RC,1,6,119.29,119.29,119.29,0.0
549,rhabdomyosarcoma,7,CD8+IgL:RC,0,7,,,0.0,0.0
550,rhabdomyosarcoma,7,CD81:RC,1,6,993.07,993.07,993.07,0.0
551,rhabdomyosarcoma,7,CD8-CD99:RC,0,7,,,0.0,0.0
552,rhabdomyosarcoma,7,CD9:RC,1,6,207.23,207.23,207.23,0.0
553,rhabdomyosarcoma,7,CD90:RC,1,6,131.56,131.56,131.56,0.0
554,rhabdomyosarcoma,7,CD99:RC,1,6,33.49,33.49,33.49,0.0
555,rhabdomyosarcoma,7,cyCD3:RC,0,7,,,0.0,0.0
556,rhabdomyosarcoma,7,cyCD3+CD19:RC,0,7,,,0.0,0.0
557,rhabdomyosarcoma,7,cyCD79a:RC,0,7,,,0.0,0.0
558,rhabdomyosarcoma,7,EPCAM:RC,1,6,78.15,78.15,78.15,0.0
559,rhabdomyosarcoma,7,Epcam+CD4:RC,0,7,,,0.0,0.0
560,rhabdomyosarcoma,7,FSC-A:RC,2,5,40548.69,44094.6,42321.645,6286738.86405
561,rhabdomyosarcoma,7,FSC-H:RC,2,5,35303.5,37571.0,36437.25,2570778.125
562,rhabdomyosarcoma,7,GD2:RC,1,6,104.24,104.24,104.24,0.0
563,rhabdomyosarcoma,7,HLADR:RC,0,7,,,0.0,0.0
564,rhabdomyosarcoma,7,MPO:RC,0,7,,,0.0,0.0
565,rhabdomyosarcoma,7,nuMIOGENIN:RC,0,7,,,0.0,0.0
566,rhabdomyosarcoma,7,nuMYOD:RC,1,6,238.4,238.4,238.4,0.0
567,rhabdomyosarcoma,7,OCT3/4:RC,0,7,,,0.0,0.0
568,rhabdomyosarcoma,7,SSC-A:RC,2,5,6235.0,12998.88,9616.94,22875036.3272
569,rhabdomyosarcoma,7,SSC-H:RC,2,5,4744.0,7416.0,6080.0,3569792.0
570,rhabdomyosarcoma,7,BV421:T,1,6,23202.31,23202.31,23202.31,0.0
571,rhabdomyosarcoma,7,CD10:T,0,7,,,0.0,0.0
572,rhabdomyosarcoma,7,CD105:T,0,7,,,0.0,0.0
573,rhabdomyosarcoma,7,CD117:T,0,7,,,0.0,0.0
574,rhabdomyosarcoma,7,CD123:T,0,7,,,0.0,0.0
575,rhabdomyosarcoma,7,CD14:T,0,7,,,0.0,0.0
576,rhabdomyosarcoma,7,CD15:T,0,7,,,0.0,0.0
577,rhabdomyosarcoma,7,CD16:T,0,7,,,0.0,0.0
578,rhabdomyosarcoma,7,CD19:T,1,6,43.85,43.85,43.85,0.0
579,rhabdomyosarcoma,7,CD19_CD4:T,0,7,,,0.0,0.0
580,rhabdomyosarcoma,7,CD19+TCRGD:T,0,7,,,0.0,0.0
581,rhabdomyosarcoma,7,CD1a:T,0,7,,,0.0,0.0
582,rhabdomyosarcoma,7,CD2:T,0,7,,,0.0,0.0
583,rhabdomyosarcoma,7,CD20:T,0,7,,,0.0,0.0
584,rhabdomyosarcoma,7,CD20+CD4:T,0,7,,,0.0,0.0
585,rhabdomyosarcoma,7,CD21:T,0,7,,,0.0,0.0
586,rhabdomyosarcoma,7,CD22:T,0,7,,,0.0,0.0
587,rhabdomyosarcoma,7,CD24:T,0,7,,,0.0,0.0
588,rhabdomyosarcoma,7,CD271:T,0,7,,,0.0,0.0
589,rhabdomyosarcoma,7,CD28:T,0,7,,,0.0,0.0
590,rhabdomyosarcoma,7,CD3:T,3,4,1106.62,28594.29,10863.98,236568949.284
591,rhabdomyosarcoma,7,CD30:T,0,7,,,0.0,0.0
592,rhabdomyosarcoma,7,CD309:T,0,7,,,0.0,0.0
593,rhabdomyosarcoma,7,CD34:T,1,6,74.78,74.78,74.78,0.0
594,rhabdomyosarcoma,7,CD38:T,0,7,,,0.0,0.0
595,rhabdomyosarcoma,7,CD4:T,2,5,171.02,2266.98,1219.0,2196524.1608
596,rhabdomyosarcoma,7,CD44:T,0,7,,,0.0,0.0
