,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
143,germ cell tumor,10,CD56:END,1,9,-50.14,-50.14,-50.14,0.0
144,germ cell tumor,10,CD56+IgK:END,0,10,,,0.0,0.0
145,germ cell tumor,10,CD57:END,0,10,,,0.0,0.0
146,germ cell tumor,10,CD58:END,1,9,1392.65,1392.65,1392.65,0.0
147,germ cell tumor,10,CD7:END,0,10,,,0.0,0.0
148,germ cell tumor,10,CD71:END,0,10,,,0.0,0.0
149,germ cell tumor,10,CD8:END,0,10,,,0.0,0.0
150,germ cell tumor,10,CD8+IgL:END,0,10,,,0.0,0.0
151,germ cell tumor,10,CD81:END,0,10,,,0.0,0.0
152,germ cell tumor,10,CD8-CD99:END,0,10,,,0.0,0.0
153,germ cell tumor,10,CD9:END,0,10,,,0.0,0.0
154,germ cell tumor,10,CD90:END,0,10,,,0.0,0.0
155,germ cell tumor,10,CD99:END,0,10,,,0.0,0.0
156,germ cell tumor,10,cyCD3:END,0,10,,,0.0,0.0
157,germ cell tumor,10,cyCD3+CD19:END,0,10,,,0.0,0.0
158,germ cell tumor,10,cyCD79a:END,0,10,,,0.0,0.0
159,germ cell tumor,10,EPCAM:END,0,10,,,0.0,0.0
160,germ cell tumor,10,Epcam+CD4:END,0,10,,,0.0,0.0
161,germ cell tumor,10,FSC-A:END,2,8,95210.09,119864.75,107537.42,303926129.858
162,germ cell tumor,10,FSC-H:ENDE,1,9,79316.0,79316.0,79316.0,0.0
163,germ cell tumor,10,GD2:END,0,10,,,0.0,0.0
164,germ cell tumor,10,HLADR:END,0,10,,,0.0,0.0
165,germ cell tumor,10,MPO:END,0,10,,,0.0,0.0
166,germ cell tumor,10,nuMIOGENIN:END,0,10,,,0.0,0.0
167,germ cell tumor,10,nuMYOD:END,0,10,,,0.0,0.0
168,germ cell tumor,10,OCT3/4:END,0,10,,,0.0,0.0
169,germ cell tumor,10,SSC-A:END,2,8,20584.85,42971.76,31778.305,250586869.674
170,germ cell tumor,10,SSC-H:END,0,10,,,0.0,0.0
171,germ cell tumor,10,BV421:E,2,8,3837.29,4537.84,4187.565,245385.15125
172,germ cell tumor,10,CD10:E,0,10,,,0.0,0.0
173,germ cell tumor,10,CD105:E,0,10,,,0.0,0.0
174,germ cell tumor,10,CD117:E,0,10,,,0.0,0.0
175,germ cell tumor,10,CD123:E,0,10,,,0.0,0.0
176,germ cell tumor,10,CD14:E,0,10,,,0.0,0.0
177,germ cell tumor,10,CD15:E,0,10,,,0.0,0.0
178,germ cell tumor,10,CD16:E,0,10,,,0.0,0.0
179,germ cell tumor,10,CD19:E,0,10,,,0.0,0.0
180,germ cell tumor,10,CD19_CD4:E,0,10,,,0.0,0.0
181,germ cell tumor,10,CD19+TCRGD:E,0,10,,,0.0,0.0
182,germ cell tumor,10,CD1a:E,0,10,,,0.0,0.0
183,germ cell tumor,10,CD2:E,0,10,,,0.0,0.0
184,germ cell tumor,10,CD20:E,0,10,,,0.0,0.0
185,germ cell tumor,10,CD20+CD4:E,0,10,,,0.0,0.0
186,germ cell tumor,10,CD21:E,0,10,,,0.0,0.0
187,germ cell tumor,10,CD22:E,0,10,,,0.0,0.0
188,germ cell tumor,10,CD24:E,0,10,,,0.0,0.0
189,germ cell tumor,10,CD271:E,0,10,,,0.0,0.0
190,germ cell tumor,10,CD28:E,0,10,,,0.0,0.0
191,germ cell tumor,10,CD3:E,0,10,,,0.0,0.0
192,germ cell tumor,10,CD30:E,0,10,,,0.0,0.0
193,germ cell tumor,10,CD309:E,0,10,,,0.0,0.0
194,germ cell tumor,10,CD34:E,0,10,,,0.0,0.0
195,germ cell tumor,10,CD38:E,0,10,,,0.0,0.0
196,germ cell tumor,10,CD4:E,0,10,,,0.0,0.0
197,germ cell tumor,10,CD44:E,0,10,,,0.0,0.0
198,germ cell tumor,10,CD45:E,2,8,9467.49,11024.4,10245.945,1211984.37405
199,germ cell tumor,10,CD5:E,0,10,,,0.0,0.0
200,germ cell tumor,10,CD56:E,2,8,155.21,205.2,180.205,1249.50005
201,germ cell tumor,10,CD56+IgK:E,0,10,,,0.0,0.0
202,germ cell tumor,10,CD57:E,0,10,,,0.0,0.0
203,germ cell tumor,10,CD58:E,0,10,,,0.0,0.0
204,germ cell tumor,10,CD7:E,0,10,,,0.0,0.0
205,germ cell tumor,10,CD71:E,0,10,,,0.0,0.0
206,germ cell tumor,10,CD8:E,0,10,,,0.0,0.0
207,germ cell tumor,10,CD8+IgL:E,0,10,,,0.0,0.0
208,germ cell tumor,10,CD81:E,0,10,,,0.0,0.0
209,germ cell tumor,10,CD8-CD99:E,2,8,2677.81,3904.1,3290.955,751893.58205
210,germ cell tumor,10,CD9:E,0,10,,,0.0,0.0
211,germ cell tumor,10,CD90:E,1,9,291.92,291.92,291.92,0.0
212,germ cell tumor,10,CD99:E,1,9,634.15,634.15,634.15,0.0
213,germ cell tumor,10,cyCD3:E,0,10,,,0.0,0.0
214,germ cell tumor,10,cyCD3+CD19:E,2,8,69.84,360.83,215.335,42337.59005
215,germ cell tumor,10,cyCD79a:E,0,10,,,0.0,0.0
216,germ cell tumor,10,EPCAM:E,1,9,657.79,657.79,657.79,0.0
217,germ cell tumor,10,Epcam+CD4:E,2,8,4046.98,6789.59,5418.285,3760954.80605
218,germ cell tumor,10,FSC-A:E,2,8,100005.81,134427.03,117216.42,592410193.144
219,germ cell tumor,10,FSC-H:E,2,8,75477.5,99186.0,87331.75,281046486.125
220,germ cell tumor,10,GD2:E,2,8,1417.35,1468.77,1443.06,1322.0082
221,germ cell tumor,10,HLADR:E,0,10,,,0.0,0.0
222,germ cell tumor,10,MPO:E,0,10,,,0.0,0.0
223,germ cell tumor,10,nuMIOGENIN:E,2,8,1729.69,2195.22,1962.455,108359.09045
224,germ cell tumor,10,nuMYOD:E,0,10,,,0.0,0.0
225,germ cell tumor,10,OCT3/4:E,0,10,,,0.0,0.0
226,germ cell tumor,10,SSC-A:E,2,8,130548.97,153999.38,142274.175,274960864.584
227,germ cell tumor,10,SSC-H:E,2,8,92381.0,108195.5,100288.25,125049205.125
228,germ cell tumor,10,BV421:L,5,5,297.63,5192.09,1458.07,4387788.2134
229,germ cell tumor,10,CD10:L,9,1,-3.9,82.75,37.6977777778,858.064994444
230,germ cell tumor,10,CD105:L,3,7,16.89,55.43,41.0433333333,442.873733333
231,germ cell tumor,10,CD117:L,3,7,14.73,42.21,25.6333333333,212.927633333
232,germ cell tumor,10,CD123:L,0,10,,,0.0,0.0
233,germ cell tumor,10,CD14:L,1,9,-7.8,-7.8,-7.8,0.0
234,germ cell tumor,10,CD15:L,0,10,,,0.0,0.0
235,germ cell tumor,10,CD16:L,0,10,,,0.0,0.0
236,germ cell tumor,10,CD19:E.1,1,9,21.93,21.93,21.93,0.0
237,germ cell tumor,10,CD19_CD4:L,2,8,618.35,6491.45,3554.9,17246651.805
238,germ cell tumor,10,CD19+TCRGD:L,2,8,123.28,177.84,150.56,1488.3968
239,germ cell tumor,10,CD1a:L,0,10,,,0.0,0.0
240,germ cell tumor,10,CD2:L,0,10,,,0.0,0.0
241,germ cell tumor,10,CD20:L,3,7,-67.03,181.8,59.9166666667,15498.3202333
242,germ cell tumor,10,CD20+CD4:L,2,8,410.41,483.52,446.965,2672.53605
243,germ cell tumor,10,CD21:L,0,10,,,0.0,0.0
244,germ cell tumor,10,CD22:L,0,10,,,0.0,0.0
245,germ cell tumor,10,CD24:L,0,10,,,0.0,0.0
246,germ cell tumor,10,CD271:L,4,6,14.55,154.72,66.185,4246.48523333
247,germ cell tumor,10,CD28:L,0,10,,,0.0,0.0
248,germ cell tumor,10,CD3:L,4,6,6733.23,13977.9,10149.745,9072074.04403
249,germ cell tumor,10,CD30:L,0,10,,,0.0,0.0
250,germ cell tumor,10,CD309:L,2,8,17.19,80.98,49.085,2034.58205
251,germ cell tumor,10,CD34:L,6,4,32.94,95.67,65.185,576.75259
252,germ cell tumor,10,CD38:L,7,3,387.11,4017.5,1523.42714286,1372755.33052
253,germ cell tumor,10,CD4:L,0,10,,,0.0,0.0
254,germ cell tumor,10,CD44:L,3,7,1385.15,1748.49,1576.63,33292.6972
255,germ cell tumor,10,CD45:L,10,0,356.14,5726.27,4022.285,4196216.46058
256,germ cell tumor,10,CD5:L,2,8,3586.25,4094.85,3840.55,129336.98
257,germ cell tumor,10,CD56:L,9,1,-0.58,245.54,61.9066666667,5212.48255
258,germ cell tumor,10,CD56+IgK:L,4,6,29.29,142.86,90.6075,2807.04729167
259,germ cell tumor,10,CD57:L,8,2,42.91,379.57,133.14625,15679.5449411
260,germ cell tumor,10,CD58:L,2,8,903.27,1187.7,1045.485,40450.21245
261,germ cell tumor,10,CD7:L,0,10,,,0.0,0.0
262,germ cell tumor,10,CD71:L,3,7,63.69,125.54,91.75,980.9803
263,germ cell tumor,10,CD8:L,0,10,,,0.0,0.0
264,germ cell tumor,10,CD8+IgL:L,4,6,80.78,1740.94,743.3675,608376.308092
265,germ cell tumor,10,CD81:L,7,3,496.93,3437.23,1787.09857143,1521046.02541
266,germ cell tumor,10,CD8-CD99:L,4,6,232.35,482.33,334.6675,11394.8098917
267,germ cell tumor,10,CD9:L,8,2,148.6,375.58,229.8725,9207.88699286
268,germ cell tumor,10,CD90:L,7,3,20.63,153.79,69.6357142857,1830.9615619
269,germ cell tumor,10,CD99:L,8,2,103.3,763.72,366.83875,49331.3942696
270,germ cell tumor,10,cyCD3:L,0,10,,,0.0,0.0
271,germ cell tumor,10,cyCD3+CD19:L,4,6,-133.8,3312.88,1794.9375,2106460.58483
272,germ cell tumor,10,cyCD79a:L,0,10,,,0.0,0.0
273,germ cell tumor,10,EPCAM:L,7,3,37.86,133.95,75.0928571429,902.36622381
274,germ cell tumor,10,Epcam+CD4:L,4,6,129.6,475.31,245.905,26142.6148333
275,germ cell tumor,10,FSC-A:L,10,0,63308.7,121320.0,87555.995,257548194.504
276,germ cell tumor,10,FSC-H:L,9,1,53321.0,88086.5,71794.9444444,110902682.465
277,germ cell tumor,10,GD2:L,9,1,21.46,2204.65,419.404444444,483142.904728
278,germ cell tumor,10,HLADR:L,0,10,,,0.0,0.0
279,germ cell tumor,10,MPO:L,0,10,,,0.0,0.0
280,germ cell tumor,10,nuMIOGENIN:L,6,4,-36.51,177.42,81.6283333333,5307.00053667
281,germ cell tumor,10,nuMYOD:L,4,6,26.15,179.42,112.1675,4309.82529167
282,germ cell tumor,10,OCT3/4:L,0,10,,,0.0,0.0
283,germ cell tumor,10,SSC-A:L,10,0,4184.18,15984.72,9488.665,14414916.2922
284,germ cell tumor,10,SSC-H:L,6,4,4787.0,10501.5,6862.0,3658188.1
285,germ cell tumor,10,BV421:MSC,0,10,,,0.0,0.0
286,germ cell tumor,10,CD10:MSC,0,10,,,0.0,0.0
287,germ cell tumor,10,CD105:MSC,0,10,,,0.0,0.0
288,germ cell tumor,10,CD117:MSC,0,10,,,0.0,0.0
289,germ cell tumor,10,CD123:MSC,0,10,,,0.0,0.0
290,germ cell tumor,10,CD14:MSC,0,10,,,0.0,0.0
291,germ cell tumor,10,CD15:MSC,0,10,,,0.0,0.0
292,germ cell tumor,10,CD16:MSC,0,10,,,0.0,0.0
293,germ cell tumor,10,CD19:MSC,0,10,,,0.0,0.0
294,germ cell tumor,10,CD19_CD4:MSC,0,10,,,0.0,0.0
295,germ cell tumor,10,CD19+TCRGD:MSC,0,10,,,0.0,0.0
296,germ cell tumor,10,CD1a:MSC,0,10,,,0.0,0.0
297,germ cell tumor,10,CD2:MSC,0,10,,,0.0,0.0
298,germ cell tumor,10,CD20:MSC,0,10,,,0.0,0.0
299,germ cell tumor,10,CD20+CD4:MSC,0,10,,,0.0,0.0
300,germ cell tumor,10,CD21:MSC,0,10,,,0.0,0.0
301,germ cell tumor,10,CD22:MSC,0,10,,,0.0,0.0
302,germ cell tumor,10,CD24:MSC,0,10,,,0.0,0.0
303,germ cell tumor,10,CD271:MSC,0,10,,,0.0,0.0
304,germ cell tumor,10,CD28:MSC,0,10,,,0.0,0.0
305,germ cell tumor,10,CD3:MSC,0,10,,,0.0,0.0
306,germ cell tumor,10,CD30:MSC,0,10,,,0.0,0.0
307,germ cell tumor,10,CD309:MSC,0,10,,,0.0,0.0
308,germ cell tumor,10,CD34:MSC,0,10,,,0.0,0.0
309,germ cell tumor,10,CD38:MSC,0,10,,,0.0,0.0
310,germ cell tumor,10,CD4:MSC,0,10,,,0.0,0.0
311,germ cell tumor,10,CD44:MSC,0,10,,,0.0,0.0
312,germ cell tumor,10,CD45:MSC,0,10,,,0.0,0.0
313,germ cell tumor,10,CD5:MSC,0,10,,,0.0,0.0
314,germ cell tumor,10,CD56:MSC,0,10,,,0.0,0.0
315,germ cell tumor,10,CD56+IgK:MSC,0,10,,,0.0,0.0
316,germ cell tumor,10,CD57:MSC,0,10,,,0.0,0.0
317,germ cell tumor,10,CD58:MSC,0,10,,,0.0,0.0
318,germ cell tumor,10,CD7:MSC,0,10,,,0.0,0.0
319,germ cell tumor,10,CD71:MSC,0,10,,,0.0,0.0
320,germ cell tumor,10,CD8:MSC,0,10,,,0.0,0.0
321,germ cell tumor,10,CD8+IgL:MSC,0,10,,,0.0,0.0
322,germ cell tumor,10,CD81:MSC,0,10,,,0.0,0.0
323,germ cell tumor,10,CD8-CD99:MSC,0,10,,,0.0,0.0
324,germ cell tumor,10,CD9:MSC,0,10,,,0.0,0.0
325,germ cell tumor,10,CD90:MSC,0,10,,,0.0,0.0
326,germ cell tumor,10,CD99:MSC,0,10,,,0.0,0.0
327,germ cell tumor,10,cyCD3:MSC,0,10,,,0.0,0.0
328,germ cell tumor,10,cyCD3+CD19:MSC,0,10,,,0.0,0.0
329,germ cell tumor,10,cyCD79a:MSC,0,10,,,0.0,0.0
330,germ cell tumor,10,EPCAM:MSC,0,10,,,0.0,0.0
331,germ cell tumor,10,Epcam+CD4:MSC,0,10,,,0.0,0.0
332,germ cell tumor,10,FSC-A:MSC,0,10,,,0.0,0.0
333,germ cell tumor,10,FSC-H:MSC,0,10,,,0.0,0.0
334,germ cell tumor,10,GD2:MSC,0,10,,,0.0,0.0
335,germ cell tumor,10,HLADR:MSC,0,10,,,0.0,0.0
336,germ cell tumor,10,MPO:MSC,0,10,,,0.0,0.0
337,germ cell tumor,10,nuMIOGENIN:MSC,0,10,,,0.0,0.0
338,germ cell tumor,10,nuMYOD:MSC,0,10,,,0.0,0.0
339,germ cell tumor,10,OCT3/4:MSC,0,10,,,0.0,0.0
340,germ cell tumor,10,SSC-A:MSC,0,10,,,0.0,0.0
341,germ cell tumor,10,SSC-H:MSC,0,10,,,0.0,0.0
342,germ cell tumor,10,BV421:MO,4,6,460.8,5472.65,1967.0375,5568074.46089
343,germ cell tumor,10,CD10:MO,8,2,26.85,297.72,188.6,9952.91371429
344,germ cell tumor,10,CD105:MO,2,8,371.29,1160.36,765.825,311315.73245
345,germ cell tumor,10,CD117:MO,2,8,73.69,343.6,208.645,36425.70405
346,germ cell tumor,10,CD123:MO,0,10,,,0.0,0.0
347,germ cell tumor,10,CD14:MO,1,9,12.01,12.01,12.01,0.0
348,germ cell tumor,10,CD15:MO,0,10,,,0.0,0.0
349,germ cell tumor,10,CD16:MO,0,10,,,0.0,0.0
350,germ cell tumor,10,CD19:MO,1,9,84.78,84.78,84.78,0.0
351,germ cell tumor,10,CD19_CD4:MO,1,9,1498.17,1498.17,1498.17,0.0
352,germ cell tumor,10,CD19+TCRGD:MO,2,8,200.91,250.49,225.7,1229.0882
353,germ cell tumor,10,CD1a:MO,0,10,,,0.0,0.0
354,germ cell tumor,10,CD2:MO,0,10,,,0.0,0.0
355,germ cell tumor,10,CD20:MO,2,8,208.46,257.99,233.225,1226.61045
356,germ cell tumor,10,CD20+CD4:MO,2,8,1289.12,1786.5,1537.81,123693.4322
357,germ cell tumor,10,CD21:MO,0,10,,,0.0,0.0
358,germ cell tumor,10,CD22:MO,0,10,,,0.0,0.0
359,germ cell tumor,10,CD24:MO,0,10,,,0.0,0.0
360,germ cell tumor,10,CD271:MO,3,7,61.15,104.37,82.38,467.4253
361,germ cell tumor,10,CD28:MO,0,10,,,0.0,0.0
362,germ cell tumor,10,CD3:MO,3,7,149.06,208.97,180.49,903.8289
363,germ cell tumor,10,CD30:MO,0,10,,,0.0,0.0
364,germ cell tumor,10,CD309:MO,2,8,56.06,251.11,153.585,19022.25125
365,germ cell tumor,10,CD34:MO,5,5,155.45,658.98,338.26,39547.41935
366,germ cell tumor,10,CD38:MO,6,4,886.36,2253.52,1653.37666667,208210.419067
367,germ cell tumor,10,CD4:MO,0,10,,,0.0,0.0
368,germ cell tumor,10,CD44:MO,2,8,4173.58,4525.39,4349.485,61885.13805
369,germ cell tumor,10,CD45:MO,10,0,716.49,7773.9,4716.356,7377194.7118
370,germ cell tumor,10,CD5:MO,2,8,123.83,276.87,200.35,11710.6208
371,germ cell tumor,10,CD56:MO,8,2,15.37,586.12,190.5025,52876.8579929
372,germ cell tumor,10,CD56+IgK:MO,3,7,123.89,786.51,470.506666667,110469.198233
373,germ cell tumor,10,CD57:MO,7,3,95.52,741.86,245.782857143,51009.8293238
374,germ cell tumor,10,CD58:MO,2,8,2415.1,3227.14,2821.12,329704.4808
375,germ cell tumor,10,CD7:MO,0,10,,,0.0,0.0
376,germ cell tumor,10,CD71:MO,2,8,332.12,966.34,649.23,201117.5042
377,germ cell tumor,10,CD8:MO,0,10,,,0.0,0.0
378,germ cell tumor,10,CD8+IgL:MO,3,7,167.55,2184.28,1286.67333333,1053602.19843
379,germ cell tumor,10,CD81:MO,4,6,397.54,41763.4,10920.46,422839156.275
380,germ cell tumor,10,CD8-CD99:MO,4,6,445.67,2073.36,1038.03,527699.284467
381,germ cell tumor,10,CD9:MO,5,5,621.49,26772.35,8364.056,112192067.08
382,germ cell tumor,10,CD90:MO,5,5,142.86,625.71,279.284,39058.75683
383,germ cell tumor,10,CD99:MO,5,5,631.28,2972.06,1288.716,933195.29383
384,germ cell tumor,10,cyCD3:MO,0,10,,,0.0,0.0
385,germ cell tumor,10,cyCD3+CD19:MO,4,6,52.69,1990.61,917.1675,857804.186158
386,germ cell tumor,10,cyCD79a:MO,0,10,,,0.0,0.0
387,germ cell tumor,10,EPCAM:MO,5,5,116.53,440.73,232.14,15767.46155
388,germ cell tumor,10,Epcam+CD4:MO,4,6,552.49,735.87,657.005,5898.49483333
389,germ cell tumor,10,FSC-A:MO,10,0,124772.4,193788.0,150911.715,578447747.947
390,germ cell tumor,10,FSC-H:MO,9,1,97291.0,133561.5,106953.611111,121137519.424
391,germ cell tumor,10,GD2:MO,5,5,288.9,5823.64,1702.204,5490828.61903
392,germ cell tumor,10,HLADR:MO,0,10,,,0.0,0.0
393,germ cell tumor,10,MPO:MO,0,10,,,0.0,0.0
394,germ cell tumor,10,nuMIOGENIN:MO,5,5,160.95,450.83,338.406,13536.43983
395,germ cell tumor,10,nuMYOD:MO,2,8,140.01,717.79,428.9,166914.8642
396,germ cell tumor,10,OCT3/4:MO,0,10,,,0.0,0.0
397,germ cell tumor,10,SSC-A:MO,10,0,15449.72,57594.24,37890.719,115008007.16
398,germ cell tumor,10,SSC-H:MO,6,4,19133.0,28306.0,23674.5833333,13271747.6417
399,germ cell tumor,10,BV421:N,5,5,380.16,1333.38,887.36,154795.62285
400,germ cell tumor,10,CD10:N,9,1,528.72,3850.93,2286.33333333,1435101.5382
401,germ cell tumor,10,CD105:N,3,7,133.62,228.12,183.236666667,2249.36583333
402,germ cell tumor,10,CD117:N,3,7,140.97,292.46,228.933333333,6185.16803333
403,germ cell tumor,10,CD123:N,0,10,,,0.0,0.0
404,germ cell tumor,10,CD14:N,1,9,12.74,12.74,12.74,0.0
405,germ cell tumor,10,CD15:N,0,10,,,0.0,0.0
406,germ cell tumor,10,CD16:N,0,10,,,0.0,0.0
407,germ cell tumor,10,CD19:N,1,9,287.58,287.58,287.58,0.0
408,germ cell tumor,10,CD19_CD4:N,1,9,531.81,531.81,531.81,0.0
409,germ cell tumor,10,CD19+TCRGD:N,1,9,345.02,345.02,345.02,0.0
410,germ cell tumor,10,CD1a:N,0,10,,,0.0,0.0
411,germ cell tumor,10,CD2:N,0,10,,,0.0,0.0
412,germ cell tumor,10,CD20:N,3,7,235.09,2714.81,1078.64,2008437.6679
413,germ cell tumor,10,CD20+CD4:N,1,9,590.2,590.2,590.2,0.0
414,germ cell tumor,10,CD21:N,0,10,,,0.0,0.0
415,germ cell tumor,10,CD22:N,0,10,,,0.0,0.0
416,germ cell tumor,10,CD24:N,0,10,,,0.0,0.0
417,germ cell tumor,10,CD271:N,4,6,66.36,526.77,200.515,47973.4375
