,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
211,Neuroblastic tumor,36,CD90:E,7,29,252.87,9435.21,1767.78142857,11469718.0015
212,Neuroblastic tumor,36,CD99:E,12,24,446.66,1806.79,840.969166667,191822.977954
213,Neuroblastic tumor,36,cyCD3:E,7,29,1965.49,8073.85,5187.21142857,5622893.47388
214,Neuroblastic tumor,36,cyCD3+CD19:E,6,30,227.81,1144.18,479.996666667,130229.166867
215,Neuroblastic tumor,36,cyCD79a:E,7,29,424.48,1953.77,1386.99571429,437965.351495
216,Neuroblastic tumor,36,EPCAM:E,11,25,345.16,6263.98,2139.05545455,4968556.56075
217,Neuroblastic tumor,36,Epcam+CD4:E,3,33,4006.13,7186.0,5128.35666667,3184146.55943
218,Neuroblastic tumor,36,FSC-A:E,21,15,48902.4,154772.09,119284.930476,506019307.874
219,Neuroblastic tumor,36,FSC-H:E,18,18,37955.5,116766.0,88914.4166667,342467278.831
220,Neuroblastic tumor,36,GD2:E,14,22,426.15,3731.9,1664.31928571,1240114.62779
221,Neuroblastic tumor,36,HLADR:E,5,31,4402.29,17151.75,8677.72,24043609.5065
222,Neuroblastic tumor,36,MPO:E,6,30,862.6,4079.35,2634.59333333,1864315.27411
223,Neuroblastic tumor,36,nuMIOGENIN:E,9,27,1193.58,3727.5,2063.68888889,663501.691136
224,Neuroblastic tumor,36,nuMYOD:E,7,29,1487.48,3638.79,2162.60571429,552424.157929
225,Neuroblastic tumor,36,OCT3/4:E,0,36,,,0.0,0.0
226,Neuroblastic tumor,36,SSC-A:E,19,17,99530.91,182723.05,146596.251053,545427837.639
227,Neuroblastic tumor,36,SSC-H:E,8,28,69223.0,112713.0,95652.8125,159540886.281
228,Neuroblastic tumor,36,BV421:L,8,28,402.89,29860.56,16532.85,111670529.482
229,Neuroblastic tumor,36,CD10:L,19,17,-3.64,329.71,96.0968421053,9922.63566725
230,Neuroblastic tumor,36,CD105:L,4,32,52.98,786.95,313.0525,105335.592758
231,Neuroblastic tumor,36,CD117:L,20,16,-20.96,386.22,59.0625,9615.17365132
232,Neuroblastic tumor,36,CD123:L,17,19,-73.38,375.42,136.977058824,10165.5770096
233,Neuroblastic tumor,36,CD14:L,18,18,-25.5,348.41,50.8272222222,6538.94653889
234,Neuroblastic tumor,36,CD15:L,3,33,64.91,105.63,89.0233333333,456.792133333
235,Neuroblastic tumor,36,CD16:L,17,19,73.05,821.06,254.970588235,58817.9605434
236,Neuroblastic tumor,36,CD19:E.1,21,15,7.21,22295.54,1416.70095238,23574124.5324
237,Neuroblastic tumor,36,CD19_CD4:L,12,24,436.67,6536.57,2794.9125,3529664.26809
238,Neuroblastic tumor,36,CD19+TCRGD:L,8,28,240.97,5314.0,1360.7025,3308731.48239
239,Neuroblastic tumor,36,CD1a:L,0,36,,,0.0,0.0
240,Neuroblastic tumor,36,CD2:L,0,36,,,0.0,0.0
